[Fri Oct 16 11:28:06.084 2009] 0.000 sec [all/2/rel 17 (0,20)] [*] barbican
[Fri Oct 16 11:28:16.521 2009] 0.000 sec [all/2/rel 17 (0,20)] [*] barbican
[Fri Oct 16 11:45:48.745 2009] 0.078 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:45:54.726 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:47:09.524 2009] 0.004 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:47:57.467 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:48:00.178 2009] 0.004 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:48:06.739 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:48:19.689 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:49:46.665 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:49:47.862 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:49:57.723 2009] 0.033 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:51:01.335 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:51:05.030 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:51:08.520 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:51:18.283 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:51:51.765 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:53:32.681 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:53:36.683 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:54:59.357 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:55:01.689 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:55:05.154 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:55:08.965 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:55:09.979 2009] 0.000 sec [all/3/rel 17 (0,12)] [*] barbican
[Fri Oct 16 11:58:28.191 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 11:58:38.357 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:00:48.173 2009] 0.003 sec [scan/3/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:16:10.739 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:16:29.881 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:16:52.320 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:17:55.896 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:17:58.458 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:18:32.512 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:19:04.188 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:24:20.361 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:24:22.822 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:25:25.607 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:30:41.112 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:33:07.640 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:33:50.032 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:33:58.084 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:34:04.551 2009] 0.003 sec [scan/2/rel 43159 (0,100)] [*] 
[Fri Oct 16 12:38:15.812 2009] 0.040 sec [all/2/rel 7 (0,12)] [*] as
[Fri Oct 16 12:42:58.736 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:50:24.163 2009] 0.003 sec [scan/2/rel 43159 (0,12)] [*] 
[Fri Oct 16 12:50:28.041 2009] 0.004 sec [scan/2/rel 43159 (12,12)] [*] 
[Fri Oct 16 12:50:34.783 2009] 0.003 sec [scan/2/rel 43159 (24,12)] [*] 
[Fri Oct 16 12:50:38.998 2009] 0.004 sec [scan/2/rel 43159 (36,12)] [*] 
[Tue Oct 27 15:08:35.853 2009] 0.020 sec [scan/2/rel 1 (0,20)] [user_core] 
[Thu Oct 29 11:31:52.309 2009] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Fri Oct 30 11:19:41.156 2009] 0.017 sec [scan/2/rel 237 (0,12)] [*] 
[Fri Oct 30 11:19:45.031 2009] 0.073 sec [ext/2/rel 3 (0,12)] [*] @sex 1 @age 6
[Fri Oct 30 11:19:52.438 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 11:20:33.074 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 11:20:37.687 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:22:01.095 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:22:50.413 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:41:06.819 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 11:41:10.449 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:41:30.786 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:41:38.320 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:57:48.508 2009] 0.010 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 11:58:19.744 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 11:58:48.043 2009] 0.000 sec [ext/2/rel 3 (0,6)] [*] @sex 1 @age 6
[Fri Oct 30 11:58:51.822 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 11:58:56.025 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:01:28.355 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:01:31.767 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:02:56.971 2009] 0.011 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:03:03.134 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:05:02.422 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:05:06.060 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:06:26.926 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:08:09.512 2009] 0.010 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:08:11.797 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:09:15.500 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:09:46.363 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:09:48.034 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:10:00.873 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:11:20.077 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:11:57.422 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:12:01.849 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:13:12.430 2009] 0.010 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:13:14.990 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:10.565 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:14.934 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:16.235 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:33.944 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:17:38.786 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:41.159 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:53.702 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:17:58.369 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:00.986 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:22.115 2009] 0.008 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:23.894 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:18:27.089 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:29.253 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:35.386 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:18:37.560 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:20:44.954 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:20:49.056 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:20:51.233 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:21:07.983 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:21:48.931 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:22:45.058 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:22:47.278 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:22:48.829 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:23:28.257 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:23:32.335 2009] 0.019 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:23:34.235 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:35:52.288 2009] 0.009 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:38:14.268 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:38:17.029 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:38:19.229 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:00.106 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:03.023 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:28.159 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:28.659 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:29.201 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:30.331 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:39:39.936 2009] 0.000 sec [ext/2/rel 56 (0,12)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:14.926 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:34.205 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:43.960 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:45.484 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:45.900 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:46.298 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:46.866 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:47.853 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:48.360 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:48.874 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:49.294 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:49.748 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:50.320 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:50.739 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:41:56.266 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:45:47.643 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:45:52.244 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:45:54.643 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:03.568 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:07.910 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:12.673 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:21.794 2009] 0.009 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:26.865 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:30.543 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:33.905 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:38.196 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:46:41.589 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:48:55.242 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:48:59.144 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:49:02.262 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:49:07.747 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:10.773 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:51:15.551 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:18.218 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:23.145 2009] 0.009 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:27.451 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:32.274 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:36.629 2009] 0.001 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:42.310 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:51:59.335 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 12:52:04.370 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:07.197 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:09.585 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:11.755 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:13.531 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:14.478 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:15.186 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:16.037 2009] 0.000 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:16.775 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:17.614 2009] 0.000 sec [ext/2/rel 56 (42,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:18.377 2009] 0.000 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:19.139 2009] 0.000 sec [ext/2/rel 56 (54,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:23.318 2009] 0.000 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:24.242 2009] 0.000 sec [ext/2/rel 56 (42,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:24.967 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:25.821 2009] 0.000 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:26.535 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:27.371 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:28.116 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:28.889 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:52:29.803 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:53:31.223 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:56:30.653 2009] 0.014 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:07.719 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:09.907 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:11.814 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:12.840 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:13.738 2009] 0.000 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:14.633 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:15.420 2009] 0.000 sec [ext/2/rel 56 (42,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:16.302 2009] 0.000 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 12:58:17.057 2009] 0.000 sec [ext/2/rel 56 (54,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:26.936 2009] 0.011 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:27.999 2009] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Fri Oct 30 13:30:36.025 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:39.290 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:40.416 2009] 0.001 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:41.364 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:42.258 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:43.313 2009] 0.000 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:44.218 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:45.343 2009] 0.000 sec [ext/2/rel 56 (42,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:46.297 2009] 0.000 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:48.084 2009] 0.000 sec [ext/2/rel 56 (54,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:51.134 2009] 0.000 sec [ext/2/rel 56 (48,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:52.136 2009] 0.000 sec [ext/2/rel 56 (42,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:53.155 2009] 0.000 sec [ext/2/rel 56 (36,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:54.165 2009] 0.000 sec [ext/2/rel 56 (30,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:55.082 2009] 0.000 sec [ext/2/rel 56 (24,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:56.221 2009] 0.000 sec [ext/2/rel 56 (18,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:57.285 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:30:58.413 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:31:00.268 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:31:53.555 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 13:31:59.003 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:32:02.715 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:32:03.745 2009] 0.000 sec [ext/2/rel 56 (12,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:32:05.315 2009] 0.000 sec [ext/2/rel 56 (6,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:32:06.490 2009] 0.000 sec [ext/2/rel 56 (0,6)] [*] @sex 1 @age 1
[Fri Oct 30 13:32:33.920 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 13:32:38.341 2009] 0.000 sec [ext/2/rel 37 (0,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:41.611 2009] 0.000 sec [ext/2/rel 37 (6,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:42.466 2009] 0.000 sec [ext/2/rel 37 (12,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:43.444 2009] 0.000 sec [ext/2/rel 37 (18,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:44.892 2009] 0.000 sec [ext/2/rel 37 (12,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:45.757 2009] 0.000 sec [ext/2/rel 37 (6,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:32:46.751 2009] 0.000 sec [ext/2/rel 37 (0,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:35:15.659 2009] 0.000 sec [ext/2/rel 37 (6,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:35:16.704 2009] 0.000 sec [ext/2/rel 37 (12,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:35:18.679 2009] 0.000 sec [ext/2/rel 37 (6,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:35:19.606 2009] 0.000 sec [ext/2/rel 37 (0,6)] [*] @sex 1 @age 2
[Fri Oct 30 13:42:23.020 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 13:59:29.871 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:15:26.235 2009] 0.001 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:16:24.228 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:17:34.020 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:17:52.394 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:18:55.729 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:19:07.790 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:19:22.327 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:21:18.046 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:22:50.297 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:23:01.863 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:23:13.983 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:26:30.860 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:26:47.425 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:26:58.114 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
[Fri Oct 30 14:27:14.917 2009] 0.000 sec [scan/2/rel 237 (0,6)] [*] 
